job_id,cv_id,score,company,position,cv_category,cv_industry
359,2406,24.28,"Placement, Inc",Career Coach,AVIATION,OTHER
359,2045,21.18,"Placement, Inc",Career Coach,PUBLIC-RELATIONS,OTHER
359,1671,25.87,"Placement, Inc",Career Coach,APPAREL,OTHER
359,1782,25.01,"Placement, Inc",Career Coach,ENGINEERING,MANUFACTURING
359,903,27.27,"Placement, Inc",Career Coach,FITNESS,OTHER
359,261,16.56,"Placement, Inc",Career Coach,INFORMATION-TECHNOLOGY,IT
359,1457,25.67,"Placement, Inc",Career Coach,CHEF,OTHER
359,1024,22.06,"Placement, Inc",Career Coach,SALES,SALES
359,246,23.85,"Placement, Inc",Career Coach,INFORMATION-TECHNOLOGY,IT
359,304,24.45,"Placement, Inc",Career Coach,INFORMATION-TECHNOLOGY,IT
359,254,22.69,"Placement, Inc",Career Coach,INFORMATION-TECHNOLOGY,IT
359,1662,32.54,"Placement, Inc",Career Coach,APPAREL,OTHER
359,2470,16.6,"Placement, Inc",Career Coach,AVIATION,OTHER
359,19,36.04,"Placement, Inc",Career Coach,HR,HR
359,1851,22.81,"Placement, Inc",Career Coach,ACCOUNTANT,OTHER
359,525,30.82,"Placement, Inc",Career Coach,ADVOCATE,OTHER
359,152,20.92,"Placement, Inc",Career Coach,DESIGNER,OTHER
359,639,37.46,"Placement, Inc",Career Coach,BUSINESS-DEVELOPMENT,SALES
359,1171,22.13,"Placement, Inc",Career Coach,CONSULTANT,OTHER
359,386,27.94,"Placement, Inc",Career Coach,TEACHER,OTHER
359,1260,34.34,"Placement, Inc",Career Coach,DIGITAL-MEDIA,OTHER
359,999,30.98,"Placement, Inc",Career Coach,SALES,SALES
359,1485,28.52,"Placement, Inc",Career Coach,FINANCE,FINANCE
359,670,25.22,"Placement, Inc",Career Coach,BUSINESS-DEVELOPMENT,SALES
359,1044,19.07,"Placement, Inc",Career Coach,SALES,SALES
359,1910,31.01,"Placement, Inc",Career Coach,ACCOUNTANT,OTHER
359,1411,23.63,"Placement, Inc",Career Coach,CHEF,OTHER
360,426,15.13,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,TEACHER,OTHER
360,2145,13.29,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,PUBLIC-RELATIONS,OTHER
360,1660,17.99,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,APPAREL,OTHER
360,1187,17.85,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,CONSULTANT,OTHER
360,132,15.49,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,DESIGNER,OTHER
360,1285,52.43,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,DIGITAL-MEDIA,OTHER
360,478,14.87,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,ADVOCATE,OTHER
360,1376,56.78,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,CHEF,OTHER
360,546,14.65,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,ADVOCATE,OTHER
360,1568,13.29,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,FINANCE,FINANCE
360,1190,52.94,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,CONSULTANT,OTHER
360,2070,44.3,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,PUBLIC-RELATIONS,OTHER
360,1082,17.72,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,SALES,SALES
360,2434,14.74,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,AVIATION,OTHER
360,980,17.43,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,BPO,OTHER
360,709,17.08,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,HEALTHCARE,HEALTHCARE
360,1889,15.14,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,ACCOUNTANT,OTHER
360,2200,15.11,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,BANKING,FINANCE
360,1297,54.36,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,DIGITAL-MEDIA,OTHER
360,392,15.83,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,TEACHER,OTHER
360,1615,53.22,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,APPAREL,OTHER
360,2,20.52,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,HR,HR
360,809,51.23,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,FITNESS,OTHER
360,1842,13.56,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,ACCOUNTANT,OTHER
360,1668,16.0,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,APPAREL,OTHER
360,105,13.76,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,HR,HR
360,1003,52.79,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,SALES,SALES
360,1278,45.39,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,DIGITAL-MEDIA,OTHER
360,2013,51.48,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,CONSTRUCTION,CONSTRUCTION
360,226,17.0,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,INFORMATION-TECHNOLOGY,IT
360,344,52.07,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,TEACHER,OTHER
360,1238,49.67,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,DIGITAL-MEDIA,OTHER
360,2373,18.64,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,AVIATION,OTHER
360,1330,51.47,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,AUTOMOBILE,MANUFACTURING
360,1426,29.58,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,CHEF,OTHER
360,779,18.8,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,HEALTHCARE,HEALTHCARE
360,1706,14.82,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,ENGINEERING,MANUFACTURING
360,2414,47.47,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,AVIATION,OTHER
360,1421,13.88,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,CHEF,OTHER
360,1641,15.17,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,APPAREL,OTHER
360,491,15.45,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,ADVOCATE,OTHER
360,1241,17.82,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,DIGITAL-MEDIA,OTHER
360,2127,18.02,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,PUBLIC-RELATIONS,OTHER
360,1573,13.96,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,FINANCE,FINANCE
360,711,19.14,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,HEALTHCARE,HEALTHCARE
360,1612,15.03,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,APPAREL,OTHER
360,1053,49.33,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,SALES,SALES
360,366,30.22,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,TEACHER,OTHER
360,1565,13.95,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,FINANCE,FINANCE
360,1748,18.44,Hope Pay,Remote Work from Home Part Time Data Entry - Entry Level,ENGINEERING,MANUFACTURING
361,1847,30.95,NuVasive,"Sales Associate (Providence, RI)",ACCOUNTANT,OTHER
361,2093,24.54,NuVasive,"Sales Associate (Providence, RI)",PUBLIC-RELATIONS,OTHER
361,2215,21.61,NuVasive,"Sales Associate (Providence, RI)",BANKING,FINANCE
361,2317,24.81,NuVasive,"Sales Associate (Providence, RI)",ARTS,OTHER
361,1869,25.86,NuVasive,"Sales Associate (Providence, RI)",ACCOUNTANT,OTHER
361,2030,20.22,NuVasive,"Sales Associate (Providence, RI)",CONSTRUCTION,CONSTRUCTION
361,991,28.78,NuVasive,"Sales Associate (Providence, RI)",BPO,OTHER
361,1641,25.76,NuVasive,"Sales Associate (Providence, RI)",APPAREL,OTHER
361,519,38.23,NuVasive,"Sales Associate (Providence, RI)",ADVOCATE,OTHER
361,1940,17.45,NuVasive,"Sales Associate (Providence, RI)",CONSTRUCTION,CONSTRUCTION
361,1722,27.42,NuVasive,"Sales Associate (Providence, RI)",ENGINEERING,MANUFACTURING
361,725,22.36,NuVasive,"Sales Associate (Providence, RI)",HEALTHCARE,HEALTHCARE
361,1862,28.56,NuVasive,"Sales Associate (Providence, RI)",ACCOUNTANT,OTHER
361,1895,24.98,NuVasive,"Sales Associate (Providence, RI)",ACCOUNTANT,OTHER
361,1535,22.98,NuVasive,"Sales Associate (Providence, RI)",FINANCE,FINANCE
361,885,31.24,NuVasive,"Sales Associate (Providence, RI)",FITNESS,OTHER
361,415,24.58,NuVasive,"Sales Associate (Providence, RI)",TEACHER,OTHER
361,124,22.76,NuVasive,"Sales Associate (Providence, RI)",DESIGNER,OTHER
361,1531,24.58,NuVasive,"Sales Associate (Providence, RI)",FINANCE,FINANCE
361,1905,28.16,NuVasive,"Sales Associate (Providence, RI)",ACCOUNTANT,OTHER
361,2151,22.03,NuVasive,"Sales Associate (Providence, RI)",BANKING,FINANCE
361,1112,23.22,NuVasive,"Sales Associate (Providence, RI)",CONSULTANT,OTHER
361,333,20.55,NuVasive,"Sales Associate (Providence, RI)",INFORMATION-TECHNOLOGY,IT
361,2254,30.07,NuVasive,"Sales Associate (Providence, RI)",BANKING,FINANCE
361,1092,16.17,NuVasive,"Sales Associate (Providence, RI)",SALES,SALES
361,735,29.76,NuVasive,"Sales Associate (Providence, RI)",HEALTHCARE,HEALTHCARE
361,172,26.32,NuVasive,"Sales Associate (Providence, RI)",DESIGNER,OTHER
361,967,31.22,NuVasive,"Sales Associate (Providence, RI)",AGRICULTURE,OTHER
361,615,25.75,NuVasive,"Sales Associate (Providence, RI)",BUSINESS-DEVELOPMENT,SALES
361,491,34.92,NuVasive,"Sales Associate (Providence, RI)",ADVOCATE,OTHER
361,961,29.0,NuVasive,"Sales Associate (Providence, RI)",AGRICULTURE,OTHER
361,836,24.62,NuVasive,"Sales Associate (Providence, RI)",FITNESS,OTHER
361,1100,18.98,NuVasive,"Sales Associate (Providence, RI)",SALES,SALES
361,1070,23.21,NuVasive,"Sales Associate (Providence, RI)",SALES,SALES
361,1077,17.31,NuVasive,"Sales Associate (Providence, RI)",SALES,SALES
361,497,28.59,NuVasive,"Sales Associate (Providence, RI)",ADVOCATE,OTHER
361,2008,21.09,NuVasive,"Sales Associate (Providence, RI)",CONSTRUCTION,CONSTRUCTION
361,1764,26.9,NuVasive,"Sales Associate (Providence, RI)",ENGINEERING,MANUFACTURING
361,1703,21.7,NuVasive,"Sales Associate (Providence, RI)",ENGINEERING,MANUFACTURING
361,1516,20.29,NuVasive,"Sales Associate (Providence, RI)",FINANCE,FINANCE
361,1752,29.83,NuVasive,"Sales Associate (Providence, RI)",ENGINEERING,MANUFACTURING
361,839,29.79,NuVasive,"Sales Associate (Providence, RI)",FITNESS,OTHER
361,953,23.11,NuVasive,"Sales Associate (Providence, RI)",AGRICULTURE,OTHER
361,1289,31.27,NuVasive,"Sales Associate (Providence, RI)",DIGITAL-MEDIA,OTHER
361,1839,22.94,NuVasive,"Sales Associate (Providence, RI)",ACCOUNTANT,OTHER
361,2440,23.21,NuVasive,"Sales Associate (Providence, RI)",AVIATION,OTHER
361,844,25.48,NuVasive,"Sales Associate (Providence, RI)",FITNESS,OTHER
361,1728,12.21,NuVasive,"Sales Associate (Providence, RI)",ENGINEERING,MANUFACTURING
361,1931,33.96,NuVasive,"Sales Associate (Providence, RI)",CONSTRUCTION,CONSTRUCTION
361,241,24.77,NuVasive,"Sales Associate (Providence, RI)",INFORMATION-TECHNOLOGY,IT
362,1895,26.13,Symmetry Financial Group,Sales Representative / Sales Associate,ACCOUNTANT,OTHER
362,377,29.51,Symmetry Financial Group,Sales Representative / Sales Associate,TEACHER,OTHER
362,1877,28.46,Symmetry Financial Group,Sales Representative / Sales Associate,ACCOUNTANT,OTHER
362,2260,35.9,Symmetry Financial Group,Sales Representative / Sales Associate,BANKING,FINANCE
362,171,30.0,Symmetry Financial Group,Sales Representative / Sales Associate,DESIGNER,OTHER
362,2291,17.27,Symmetry Financial Group,Sales Representative / Sales Associate,ARTS,OTHER
362,180,27.33,Symmetry Financial Group,Sales Representative / Sales Associate,DESIGNER,OTHER
362,1400,17.39,Symmetry Financial Group,Sales Representative / Sales Associate,CHEF,OTHER
362,1646,27.58,Symmetry Financial Group,Sales Representative / Sales Associate,APPAREL,OTHER
362,1727,14.75,Symmetry Financial Group,Sales Representative / Sales Associate,ENGINEERING,MANUFACTURING
362,64,22.2,Symmetry Financial Group,Sales Representative / Sales Associate,HR,HR
362,487,23.79,Symmetry Financial Group,Sales Representative / Sales Associate,ADVOCATE,OTHER
362,439,24.06,Symmetry Financial Group,Sales Representative / Sales Associate,ADVOCATE,OTHER
362,1701,27.16,Symmetry Financial Group,Sales Representative / Sales Associate,ENGINEERING,MANUFACTURING
362,2360,23.79,Symmetry Financial Group,Sales Representative / Sales Associate,ARTS,OTHER
362,1558,13.34,Symmetry Financial Group,Sales Representative / Sales Associate,FINANCE,FINANCE
362,2122,27.16,Symmetry Financial Group,Sales Representative / Sales Associate,PUBLIC-RELATIONS,OTHER
362,1983,17.69,Symmetry Financial Group,Sales Representative / Sales Associate,CONSTRUCTION,CONSTRUCTION
362,769,22.84,Symmetry Financial Group,Sales Representative / Sales Associate,HEALTHCARE,HEALTHCARE
362,597,28.64,Symmetry Financial Group,Sales Representative / Sales Associate,BUSINESS-DEVELOPMENT,SALES
362,231,25.36,Symmetry Financial Group,Sales Representative / Sales Associate,INFORMATION-TECHNOLOGY,IT
362,512,25.18,Symmetry Financial Group,Sales Representative / Sales Associate,ADVOCATE,OTHER
362,1723,14.21,Symmetry Financial Group,Sales Representative / Sales Associate,ENGINEERING,MANUFACTURING
362,2034,22.6,Symmetry Financial Group,Sales Representative / Sales Associate,CONSTRUCTION,CONSTRUCTION
362,1485,26.48,Symmetry Financial Group,Sales Representative / Sales Associate,FINANCE,FINANCE
362,2327,27.71,Symmetry Financial Group,Sales Representative / Sales Associate,ARTS,OTHER
362,895,25.86,Symmetry Financial Group,Sales Representative / Sales Associate,FITNESS,OTHER
362,644,23.95,Symmetry Financial Group,Sales Representative / Sales Associate,BUSINESS-DEVELOPMENT,SALES
362,952,27.31,Symmetry Financial Group,Sales Representative / Sales Associate,AGRICULTURE,OTHER
362,1782,28.14,Symmetry Financial Group,Sales Representative / Sales Associate,ENGINEERING,MANUFACTURING
362,1770,14.39,Symmetry Financial Group,Sales Representative / Sales Associate,ENGINEERING,MANUFACTURING
362,1064,33.0,Symmetry Financial Group,Sales Representative / Sales Associate,SALES,SALES
362,2461,18.45,Symmetry Financial Group,Sales Representative / Sales Associate,AVIATION,OTHER
362,1376,32.1,Symmetry Financial Group,Sales Representative / Sales Associate,CHEF,OTHER
362,241,16.73,Symmetry Financial Group,Sales Representative / Sales Associate,INFORMATION-TECHNOLOGY,IT
362,550,18.84,Symmetry Financial Group,Sales Representative / Sales Associate,ADVOCATE,OTHER
362,739,38.15,Symmetry Financial Group,Sales Representative / Sales Associate,HEALTHCARE,HEALTHCARE
362,2411,15.33,Symmetry Financial Group,Sales Representative / Sales Associate,AVIATION,OTHER
362,2081,24.77,Symmetry Financial Group,Sales Representative / Sales Associate,PUBLIC-RELATIONS,OTHER
362,1280,24.23,Symmetry Financial Group,Sales Representative / Sales Associate,DIGITAL-MEDIA,OTHER
362,1960,26.03,Symmetry Financial Group,Sales Representative / Sales Associate,CONSTRUCTION,CONSTRUCTION
362,88,25.06,Symmetry Financial Group,Sales Representative / Sales Associate,HR,HR
362,131,27.61,Symmetry Financial Group,Sales Representative / Sales Associate,DESIGNER,OTHER
362,102,26.66,Symmetry Financial Group,Sales Representative / Sales Associate,HR,HR
362,1019,27.52,Symmetry Financial Group,Sales Representative / Sales Associate,SALES,SALES
362,1576,51.99,Symmetry Financial Group,Sales Representative / Sales Associate,FINANCE,FINANCE
362,1367,28.97,Symmetry Financial Group,Sales Representative / Sales Associate,CHEF,OTHER
362,2375,29.48,Symmetry Financial Group,Sales Representative / Sales Associate,AVIATION,OTHER
362,844,24.98,Symmetry Financial Group,Sales Representative / Sales Associate,FITNESS,OTHER
362,2184,16.04,Symmetry Financial Group,Sales Representative / Sales Associate,BANKING,FINANCE
363,1021,55.63,Showcase,Sales Associates- Providence Place,SALES,SALES
363,918,57.26,Showcase,Sales Associates- Providence Place,AGRICULTURE,OTHER
363,245,61.67,Showcase,Sales Associates- Providence Place,INFORMATION-TECHNOLOGY,IT
363,892,57.77,Showcase,Sales Associates- Providence Place,FITNESS,OTHER
363,246,61.83,Showcase,Sales Associates- Providence Place,INFORMATION-TECHNOLOGY,IT
363,202,56.46,Showcase,Sales Associates- Providence Place,DESIGNER,OTHER
363,795,22.13,Showcase,Sales Associates- Providence Place,FITNESS,OTHER
363,1063,55.83,Showcase,Sales Associates- Providence Place,SALES,SALES
363,1911,58.22,Showcase,Sales Associates- Providence Place,ACCOUNTANT,OTHER
363,989,56.71,Showcase,Sales Associates- Providence Place,BPO,OTHER
363,153,24.66,Showcase,Sales Associates- Providence Place,DESIGNER,OTHER
363,1384,54.95,Showcase,Sales Associates- Providence Place,CHEF,OTHER
363,1379,58.52,Showcase,Sales Associates- Providence Place,CHEF,OTHER
363,1341,59.88,Showcase,Sales Associates- Providence Place,AUTOMOBILE,MANUFACTURING
363,22,55.76,Showcase,Sales Associates- Providence Place,HR,HR
363,794,59.88,Showcase,Sales Associates- Providence Place,FITNESS,OTHER
363,816,63.52,Showcase,Sales Associates- Providence Place,FITNESS,OTHER
363,663,62.35,Showcase,Sales Associates- Providence Place,BUSINESS-DEVELOPMENT,SALES
363,522,58.92,Showcase,Sales Associates- Providence Place,ADVOCATE,OTHER
363,2187,54.08,Showcase,Sales Associates- Providence Place,BANKING,FINANCE
363,709,58.09,Showcase,Sales Associates- Providence Place,HEALTHCARE,HEALTHCARE
363,197,25.54,Showcase,Sales Associates- Providence Place,DESIGNER,OTHER
363,1588,59.52,Showcase,Sales Associates- Providence Place,FINANCE,FINANCE
363,1310,57.92,Showcase,Sales Associates- Providence Place,DIGITAL-MEDIA,OTHER
363,1298,58.98,Showcase,Sales Associates- Providence Place,DIGITAL-MEDIA,OTHER
363,2154,74.47,Showcase,Sales Associates- Providence Place,BANKING,FINANCE
363,1041,22.45,Showcase,Sales Associates- Providence Place,SALES,SALES
363,2375,62.41,Showcase,Sales Associates- Providence Place,AVIATION,OTHER
363,1096,58.39,Showcase,Sales Associates- Providence Place,SALES,SALES
363,948,59.97,Showcase,Sales Associates- Providence Place,AGRICULTURE,OTHER
363,1201,22.88,Showcase,Sales Associates- Providence Place,CONSULTANT,OTHER
363,1965,62.34,Showcase,Sales Associates- Providence Place,CONSTRUCTION,CONSTRUCTION
363,2476,23.15,Showcase,Sales Associates- Providence Place,AVIATION,OTHER
363,1907,56.57,Showcase,Sales Associates- Providence Place,ACCOUNTANT,OTHER
363,613,60.6,Showcase,Sales Associates- Providence Place,BUSINESS-DEVELOPMENT,SALES
363,1908,58.03,Showcase,Sales Associates- Providence Place,ACCOUNTANT,OTHER
363,1436,61.09,Showcase,Sales Associates- Providence Place,CHEF,OTHER
363,1943,57.16,Showcase,Sales Associates- Providence Place,CONSTRUCTION,CONSTRUCTION
363,1044,64.24,Showcase,Sales Associates- Providence Place,SALES,SALES
363,1354,61.55,Showcase,Sales Associates- Providence Place,AUTOMOBILE,MANUFACTURING
363,1831,22.57,Showcase,Sales Associates- Providence Place,ACCOUNTANT,OTHER
363,95,58.75,Showcase,Sales Associates- Providence Place,HR,HR
363,2356,58.27,Showcase,Sales Associates- Providence Place,ARTS,OTHER
363,11,62.01,Showcase,Sales Associates- Providence Place,HR,HR
363,1951,52.28,Showcase,Sales Associates- Providence Place,CONSTRUCTION,CONSTRUCTION
363,1408,57.47,Showcase,Sales Associates- Providence Place,CHEF,OTHER
363,263,57.18,Showcase,Sales Associates- Providence Place,INFORMATION-TECHNOLOGY,IT
363,819,56.03,Showcase,Sales Associates- Providence Place,FITNESS,OTHER
363,1190,60.13,Showcase,Sales Associates- Providence Place,CONSULTANT,OTHER
363,390,58.64,Showcase,Sales Associates- Providence Place,TEACHER,OTHER
364,1721,31.83,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ENGINEERING,MANUFACTURING
364,1049,21.03,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",SALES,SALES
364,168,29.82,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",DESIGNER,OTHER
364,516,12.67,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ADVOCATE,OTHER
364,2425,11.18,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",AVIATION,OTHER
364,1733,22.22,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ENGINEERING,MANUFACTURING
364,1992,31.51,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",CONSTRUCTION,CONSTRUCTION
364,227,16.39,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",INFORMATION-TECHNOLOGY,IT
364,1246,18.42,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",DIGITAL-MEDIA,OTHER
364,791,18.03,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",HEALTHCARE,HEALTHCARE
364,2215,30.41,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",BANKING,FINANCE
364,1979,28.55,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",CONSTRUCTION,CONSTRUCTION
364,338,31.41,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",TEACHER,OTHER
364,1701,14.58,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ENGINEERING,MANUFACTURING
364,356,31.82,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",TEACHER,OTHER
364,1747,18.22,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ENGINEERING,MANUFACTURING
364,2063,29.37,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",PUBLIC-RELATIONS,OTHER
364,2089,28.89,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",PUBLIC-RELATIONS,OTHER
364,241,26.36,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",INFORMATION-TECHNOLOGY,IT
364,1913,28.06,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ACCOUNTANT,OTHER
364,2384,31.8,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",AVIATION,OTHER
364,933,16.53,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",AGRICULTURE,OTHER
364,1714,28.27,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ENGINEERING,MANUFACTURING
364,1821,30.96,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ACCOUNTANT,OTHER
364,2117,16.65,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",PUBLIC-RELATIONS,OTHER
364,1641,26.99,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",APPAREL,OTHER
364,971,27.81,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",AGRICULTURE,OTHER
364,1221,29.51,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",CONSULTANT,OTHER
364,897,16.3,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",FITNESS,OTHER
364,2407,13.76,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",AVIATION,OTHER
364,158,27.5,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",DESIGNER,OTHER
364,1132,28.93,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",CONSULTANT,OTHER
364,1927,26.6,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",CONSTRUCTION,CONSTRUCTION
364,242,17.71,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",INFORMATION-TECHNOLOGY,IT
364,461,21.09,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ADVOCATE,OTHER
364,611,29.06,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",BUSINESS-DEVELOPMENT,SALES
364,1248,29.84,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",DIGITAL-MEDIA,OTHER
364,390,26.74,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",TEACHER,OTHER
364,770,15.85,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",HEALTHCARE,HEALTHCARE
364,1557,28.4,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",FINANCE,FINANCE
364,2091,13.35,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",PUBLIC-RELATIONS,OTHER
364,341,14.87,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",TEACHER,OTHER
364,1891,25.05,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",ACCOUNTANT,OTHER
364,189,28.34,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",DESIGNER,OTHER
364,73,25.95,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",HR,HR
364,716,28.0,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",HEALTHCARE,HEALTHCARE
364,1584,30.16,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",FINANCE,FINANCE
364,1269,14.16,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",DIGITAL-MEDIA,OTHER
364,1565,31.25,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",FINANCE,FINANCE
364,1500,33.7,Totally pagoda,"Sales Associate Totally Pagoda,Providence Place Mall",FINANCE,FINANCE
365,1667,54.58,Journeys,Part-Time Sales Associate,APPAREL,OTHER
365,477,49.18,Journeys,Part-Time Sales Associate,ADVOCATE,OTHER
365,1194,48.7,Journeys,Part-Time Sales Associate,CONSULTANT,OTHER
365,923,58.14,Journeys,Part-Time Sales Associate,AGRICULTURE,OTHER
365,19,55.68,Journeys,Part-Time Sales Associate,HR,HR
365,944,54.3,Journeys,Part-Time Sales Associate,AGRICULTURE,OTHER
365,2283,54.37,Journeys,Part-Time Sales Associate,ARTS,OTHER
365,1637,54.51,Journeys,Part-Time Sales Associate,APPAREL,OTHER
365,953,49.34,Journeys,Part-Time Sales Associate,AGRICULTURE,OTHER
365,403,53.86,Journeys,Part-Time Sales Associate,TEACHER,OTHER
365,107,55.34,Journeys,Part-Time Sales Associate,HR,HR
365,2480,46.63,Journeys,Part-Time Sales Associate,AVIATION,OTHER
365,508,51.91,Journeys,Part-Time Sales Associate,ADVOCATE,OTHER
365,2273,14.89,Journeys,Part-Time Sales Associate,ARTS,OTHER
365,137,51.66,Journeys,Part-Time Sales Associate,DESIGNER,OTHER
365,1709,51.5,Journeys,Part-Time Sales Associate,ENGINEERING,MANUFACTURING
365,2052,51.08,Journeys,Part-Time Sales Associate,PUBLIC-RELATIONS,OTHER
365,1093,53.92,Journeys,Part-Time Sales Associate,SALES,SALES
365,2425,52.49,Journeys,Part-Time Sales Associate,AVIATION,OTHER
365,2076,49.53,Journeys,Part-Time Sales Associate,PUBLIC-RELATIONS,OTHER
365,132,46.35,Journeys,Part-Time Sales Associate,DESIGNER,OTHER
365,573,49.38,Journeys,Part-Time Sales Associate,BUSINESS-DEVELOPMENT,SALES
365,393,64.98,Journeys,Part-Time Sales Associate,TEACHER,OTHER
